naming,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Tmax Siwalik Winter,27.647552819209036,28.308790831481478,27.6096755,27.686510687037035,27.827184562592592,28.440360655185184,27.287741154578754,28.334761157566138,27.54331216507936,28.190690607936503,28.5976476032967,30.250145108518517,28.35902443111111,26.31878484404762,27.450308661643117,28.640391587724864,27.277832454074073,28.154942692962965,26.86186933846154,28.16065387074074,25.52111111111111,24.561893675555556,24.640708950549453,23.73777777777778,25.05923362222222,25.14888888888889,27.3940507414966,25.45022454074074,24.927777777777777,27.984816220396826,25.900973356357927,26.364734231014108,27.385513288888887,26.80673763388889,26.59347049042386,26.670936322962962,26.62909983537037,28.937288897777776,27.410549845177044,27.93645024938272,27.354072523209876,27.35018054885362,27.232040112576314,27.326494399259257,29.003179782222222,26.48973832450617,26.352479424489797,27.967777777777776,26.80112556174936,26.052905156043956,25.935164835164834,26.716748123068783,25.679520671320343,25.551169693055556,26.286446131030875,28.20282951814815,26.932808379365078,26.591656262896826,24.896232043733647,25.699844057037033,25.330694773817665,26.94021764919355
Tmax Siwalik annual,33.178712202478366,32.72133193060736,33.07984006486102,32.545086198376325,33.089879191222806,32.566870034975615,32.92644627239528,33.01222207819444,32.8773184943487,32.73381763716172,33.8000482269631,34.27080379887915,33.04509888979887,32.58303749900023,32.568168394875165,33.13280874500677,32.281062787779035,32.9415486837849,32.87015924119206,31.273408547803683,29.897617874891104,29.881621850820466,29.608840815684406,29.560511421208524,30.00340427155698,30.141487050125015,31.18414169464001,31.396162692562235,31.144609341212213,31.85964289897967,32.13640318972205,31.348144685644616,32.53863000423398,32.21003704567821,32.19995101451715,31.784867010177663,31.966366680180798,32.718418803204244,32.44006745250506,32.65377132927369,32.148951131515226,32.48530381419329,31.43669237480995,32.08380642233798,32.107165223531325,31.62639484484714,31.553426342223663,32.61991154361968,31.81308876748652,31.63056067834337,33.10977240520366,31.419649432762917,30.662365021714617,30.85633803098841,32.05262358324693,31.98121721109696,31.339808474028725,31.064463424241666,30.291863606086654,30.36904541318121,30.429631106141517,26.94021764919355
Tmax Tarai Monsoon,37.19235469945355,36.89606446448088,36.865115654371586,36.291804034153,36.92841499125683,37.323634350819674,37.187126607923496,36.66064182279469,36.79177152810305,36.636279197814204,37.52797295054645,37.34425313060109,36.02428198048399,36.41702418501171,36.05915699326698,37.06676730983606,36.289289028415304,36.51456491811085,36.798429389344264,35.95125860491803,35.94845079781421,36.08146947205309,35.28838145273224,35.40208529562842,35.52280369398907,34.822492530835284,35.182638240339585,35.00928802504554,35.408575972228725,35.180616453942235,35.70953125204918,35.04499369678755,36.280009312816695,35.304453073919525,35.45647609644809,35.941326888060935,35.80125089627422,35.40628081524259,35.72035717978142,36.059603739559535,35.80262067016062,36.03920404918033,35.41335397781089,36.32871020268256,36.04445376448088,35.692977001710034,36.17962324178376,36.66738827314598,36.02961629789227,36.086133727322405,36.769936373167795,36.451019344611865,33.79672131147541,34.01967213114754,35.74912247918148,36.46766188326502,36.37399381174634,36.47693922782064,35.746976558303736,35.85285294950952,36.32291741627291,
Tmax Tarai Postmonsoon,33.5851217568306,32.268204803278685,33.26955283333333,32.38624763934426,32.689879598360655,31.3874867704918,32.95628718251366,32.33508830757221,32.77619981889149,32.669760826229506,33.472381237704916,33.161973310382514,32.83732077751757,32.39279221487119,32.76431993895394,32.20495597377049,31.700047360655738,31.9775080852459,32.8682046010929,32.18101138360656,31.53897833879781,32.47551941693989,32.47350822295082,31.429514703825138,31.414149166666668,31.819114969555034,32.55946856323185,32.094146306010934,32.36975795374707,31.84754831674473,31.62719736709602,31.819019784169566,32.14728925230999,32.454230718628914,32.47502679963571,31.66334457108793,33.69866341013413,32.745278604172874,33.024093970491805,32.79284347540984,33.026010421460505,32.3384827413479,31.626079236429874,32.45205733532042,32.367847740983606,32.89838734993695,33.416470762373145,32.98026220983606,32.66077779176124,32.81359181229508,33.157381115710386,32.72519057745902,30.495081967213114,31.147540983606557,32.51424755409836,33.25917937593677,32.50092530421546,32.65482561198168,33.93097362658309,32.81194254484089,33.35768025265188,
Tmax Tarai Premonsoon,34.211819534420286,33.3342676231884,34.49701627173913,33.73778243297101,34.83603761268116,33.0379983634058,34.19663014456522,34.64039702484472,34.31999046532091,33.36053991666667,35.524191116304344,36.24884364601449,34.88176837008282,35.125548752070394,33.92088798563665,34.54112010869565,33.77908230797101,35.04117903881988,34.87413363586957,33.61118505326087,34.08387926304348,33.64302825258799,34.581687879710145,34.60554721376811,33.582694313768116,33.183742164337474,33.69143641226708,33.96100297019496,32.57087271027432,34.35413036840062,34.92462280296756,33.1536131567374,34.48561265335969,35.396496414426885,34.94226170039526,33.503732852766795,33.594661506126485,35.686300026679845,34.402333167028985,34.621040442995174,33.92213859229249,34.13534791739131,34.255025379446636,34.488292523715415,34.44647141818182,34.264563988537546,34.806245574120084,34.8333503615942,36.54516081661491,34.694066972826086,35.76671296898977,35.272574775698,34.25848743623188,32.68913043478261,35.36960742919255,34.17557931440218,34.27290032188832,34.517064064440234,33.29139504680002,34.338185238549656,35.461666378340794,
Tmax Tarai Winter,27.62155281920904,28.28279083148148,27.583675500000002,27.66051068703704,27.801184562592592,28.414360655185188,27.261741154578754,28.308761157566135,27.517312165079364,28.164690607936507,28.5716476032967,30.224145108518517,28.333024431111113,26.292784844047617,27.424308661643117,28.614391587724867,27.251832454074076,28.128942692962962,26.83586933846154,28.13465387074074,27.17054456074074,27.119480358306877,27.22663508717949,26.69193775037037,27.522024255185183,27.22638622248677,27.64079260413396,26.632627850476187,26.605862756172836,27.4494402965873,26.129017489272634,26.338734231014108,27.290479756857465,26.418761587805836,26.666910075461047,26.667676296700336,26.908675488164985,29.26710145129068,27.28673883039183,27.90222666648148,27.779356276273848,27.223083917742507,27.186903045643245,27.47328268526936,29.014355313535358,26.90316382542649,27.377534495310552,29.156252019324377,28.336632379804914,27.63441930710928,27.952541196833824,28.9666031978836,28.063471422169723,26.502598328349674,26.89724982223729,28.887091370185185,28.646657815753965,27.62078999786337,26.700288245154287,28.694928698540302,27.32482444970391,29.155946412001896
Tmax Tarai annual,33.15271220247837,32.69533193060736,33.053840064861014,32.51908619837633,33.06387919122281,32.54087003497561,32.900446272395286,32.98622207819444,32.8513184943487,32.707817637161725,33.7740482269631,34.244803798879154,33.01909888979887,32.55703749900023,32.54216839487517,33.10680874500677,32.25506278777903,32.9155486837849,32.84415924119207,32.46952722813155,32.18546324009906,32.32987437497196,32.392553160643175,32.03227124089801,32.01041785740226,31.76293397180364,32.26858395499312,31.924266287931907,31.73876734810574,32.20793385891872,32.09759222784635,31.58909021717716,32.55084774383596,32.39348544869529,32.38516866798503,31.944020152154,32.500812825174954,33.276240224346495,32.60838078692351,32.843928581111506,32.632531490046865,32.43402965641551,32.120340409832664,32.68558568674694,32.96828205929542,32.43977304140275,32.944968518396884,33.40931321597515,33.39304682151833,32.80705295488821,33.41164291367544,33.35384697391312,31.653440534272534,31.089735469471595,32.63255682117742,33.19737798594729,32.94861931340102,32.81740472552648,32.417408369210285,32.92447735786009,33.116772124242374,29.155946412001896
Tmin High Mountain Monsoon,4.2575453945499,4.052002847095197,4.520848720117918,3.602295592436009,3.422725723267185,3.922789510736267,4.234790189128559,4.642432450252681,4.019857968330663,4.1441795827667525,4.065212319565718,4.03074263964337,3.66487641796294,4.3235791798101815,4.6377044440856245,4.817325603773368,4.803550728715231,4.329218543102429,3.85055239244176,3.671360984180123,4.083666966925511,3.7259505751581825,3.0545072833164886,3.5450626017634255,3.4162555144434865,3.3147745930071086,3.062064460538779,2.600052072740869,3.94548039078272,3.299672482369175,3.3043889118732626,3.372528998261825,3.481464139288311,3.5053009101838053,3.325293812759171,3.015809477757733,3.591744727602166,3.579526684553212,3.7294395001396192,2.4984237122137687,3.185659866698042,3.124102175427093,3.256525369963658,3.363104183627475,3.320053650560829,3.606917099906134,2.956503368261735,3.1160943737100952,3.179622834876246,2.926347109577222,2.99618125289,2.70705897459101,3.30037372954014,3.4019585471169087,3.2827607356126767,3.65319734622026,3.574403022694514,3.694103139783564,3.99457910189379,3.9065573257983623,3.9215587027674865,
Tmin High Mountain Postmonsoon,-3.4928882823123377,-3.0540737844693697,-2.4228724303710094,-3.2492051139775664,-5.60342035285591,-5.393738819810181,-3.8757853992809888,-2.9564063754139447,-4.598527858416533,-3.630388570468795,-4.186095935030198,-3.911920004072477,-2.9886108925428325,-3.7414980053247873,-3.1815091260248987,-2.717008345953408,-3.431251668449813,-3.1821200838999135,-3.815087446281277,-4.989642056945642,-5.618929700973745,-4.506550259705,-4.836415540891573,-4.685250729771971,-4.318153447227905,-3.6824711043263894,-4.213089170211868,-4.356498668645384,-4.136183934100278,-4.107432765865483,-4.096056630179272,-3.5313832855010845,-4.95434609657228,-3.942172132758124,-4.212736352498235,-5.36082467230371,-2.723021291784453,-4.058965210608936,-3.8311091807984936,-4.1755853740580955,-3.888582167521635,-3.4399076150851045,-4.891378982351557,-4.349534744204774,-4.235917424582319,-3.413638401357744,-4.292603775053206,-4.103168179896461,-3.5728179928353665,-4.176895458940262,-5.124559832132162,-4.727418010155813,-4.028203337614865,-3.6696300211293256,-4.085660475937981,-3.641162943841039,-4.45326747007957,-2.813982865535423,-3.0761930400694757,-2.891983432115808,-3.6264296520371966,
Tmin High Mountain Premonsoon,-2.5988718004576654,-2.9141504042906172,-2.234538050991609,-2.83133512271167,-2.1858546030396644,-4.818096291239511,-2.294921378466819,-1.7890186144491664,-2.1311370412880026,-2.9588005040427157,-2.355756697585812,-3.45968845597254,-2.9776227185790565,-4.227015627819549,-1.697239653132832,-2.6640365218344773,-2.358007318330609,-1.852866026201373,-2.1488514275972537,-2.6948691794508006,-3.781821989488939,-2.696004484320856,-2.42211483027133,-2.627436245025607,-3.7855144555955103,-3.5458858875362314,-2.8194538393135007,-3.1757207147470115,-3.746137742021357,-2.805050481660673,-2.5666945536333583,-3.498338101310126,-2.871302982622564,-2.57195393460925,-2.6128330321198248,-3.681758833562166,-2.8822340742389567,-2.0663045969211558,-2.838122658724545,-3.344203910222592,-3.131170480063795,-2.9670937467235277,-2.2969160710006236,-3.1761704242008175,-2.9913272378753204,-2.5946985955993656,-2.881789105189123,-2.66641556523646,-1.4805699491266204,-3.038236403785839,-3.1273955118350005,-2.7432966377760573,-2.624782305030511,-2.408828529511456,-2.3799680024636,-2.4810783216399694,-2.728484078290782,-2.758587963593275,-2.906379938234172,-2.275569244522217,-1.0959535510521823,
Tmin High Mountain Winter,-7.278599135057984,-7.259399154853801,-7.217829308675535,-7.06561099625731,-7.194277210557504,-8.811227780783627,-7.548527008598419,-7.024926323497633,-7.705568264661655,-8.049986823458646,-7.668516995365336,-7.839551267976608,-8.58484671465887,-9.684366319365079,-8.363873375073949,-7.5255724929668615,-9.214790969313839,-7.804728690637705,-8.069007730850203,-6.114994758561403,-9.587700337216374,-10.697925386761069,-9.375173862315128,-8.97674105649457,-9.032052121352269,-8.291895847865218,-7.933590589008418,-9.047171991656919,-8.835577963822551,-8.350321705519354,-9.17075000875265,-8.3947532801257,-8.69231879535566,-9.448475311189084,-8.670085616390626,-9.561990759154114,-8.914674734515682,-8.296575307500266,-9.142090631442942,-9.147325093585682,-8.813719349707602,-8.735088062328549,-8.762851491071736,-8.572048360106326,-8.250970835087719,-8.850809660336699,-9.305344808216693,-7.908086295833814,-8.289527252450998,-9.34104637847655,-9.485502203818745,-9.298905689418643,-8.941513369024193,-8.421883090341321,-8.718074130052505,-8.028758094278178,-8.481389338818943,-8.799675574350037,-8.863663156982954,-7.969985267446393,-8.298397207017544,-7.732854040445199
Tmin High Mountain annual,-2.278203455819522,-2.2939051241296475,-1.8385977674800587,-2.3859639101276344,-2.8902066107964735,-3.775068345274263,-2.371110899304417,-1.7819797157770159,-2.603843799008882,-2.623749078800851,-2.536289327103907,-2.7951042720945636,-2.721550976954455,-3.3323251931748086,-2.1512294275365136,-2.0223229392453446,-2.5501248068447575,-2.1276240644091406,-2.545598553071743,-2.5320362526944304,-3.7261962651883866,-3.5436323889071857,-3.3947992375403855,-3.1860913573821805,-3.4298661274330495,-3.0513695616801826,-2.976017284498752,-3.494834825577111,-3.1931048122903665,-2.990783117669084,-3.1322780701730046,-3.0129864171687712,-3.2591259338155485,-3.114325117093163,-3.042590297062379,-3.897191196815564,-2.7320463432342317,-2.7105796076192865,-3.0204707427065904,-3.5421726664131503,-3.1619530326487477,-3.004496812177522,-3.173655293615065,-3.1836623362211105,-3.0395404617461326,-2.813057389346919,-3.380808580049322,-2.89039391681416,-2.540823089884185,-3.407457782906357,-3.685319073723977,-3.5156403406898757,-3.073531320532357,-2.7745957734662987,-2.9752354682103523,-2.6244505033847316,-3.0221844661236954,-2.6695358159237927,-2.712914258348203,-2.307745154571514,-2.274805426834859,-7.732854040445199
Tmin Hill Monsoon,20.102428492481206,19.719108771334074,20.052956894551954,19.303917897510168,19.297416162377253,19.61249578912034,19.97246972792637,19.678678294364424,19.720449174631543,19.451886929183612,19.648804086318254,19.75068543072846,19.38295951145575,19.719361409289103,19.796028602152703,20.294653263601628,20.074606089415575,19.52706250021629,19.69169736616541,19.320399033657328,19.279929186079954,19.25858990019325,18.808751950530894,19.10664229288884,18.894026280062864,19.078473374152594,18.953712955493927,18.172474635497213,19.31882263875598,18.91604393531961,18.746131211378856,18.856405666908888,19.089554857337458,19.334812195514868,18.837612454771428,18.618582279611097,19.491036587878042,18.91985848393114,19.125521145036586,18.154708486493433,18.605142361953693,19.050497218260816,18.68872568961898,18.902931433257137,18.814026293294713,19.094103309909613,18.724004673337618,19.015124982779437,19.143375116796857,18.671292377931252,19.05827389132026,18.642852925578772,19.23927722106456,19.219577435430626,18.827852321286645,19.137485773484457,19.3887228763597,19.363902856595445,19.682020373540887,19.513329583802022,19.538056206088992,
Tmin Hill Postmonsoon,12.79286532565019,12.90866676962899,13.770911158387772,12.609413362134845,11.30938466185135,10.459437245248367,12.13114579486421,12.306268385609808,11.801359647884347,12.287882808266566,12.261041966843337,11.942570151805743,13.206803198992798,12.602919085499902,13.106732872275536,13.07668533854308,12.635808977217634,12.757634887341302,11.493872382571181,11.147459218538149,10.975641031853637,11.692355031492077,11.052910745104565,11.406287010992353,11.793796425791058,12.74312116120512,12.19586823274306,11.819558333588068,12.073107386853405,11.774969987517096,12.008920506126998,12.541139997663308,10.977773226202615,12.390414080652452,12.140410622401758,10.443813078146185,13.912378473834362,12.338793376561375,12.555963583082146,11.8404752520235,11.60034937858058,12.53628833225575,10.97502354734825,11.609692301820123,11.525200696917407,13.05415801901439,12.356818396749558,12.235753085780537,13.07802389695279,11.99382256308548,10.822131147540984,11.613172615935028,12.387697987958902,12.683545951860525,11.834318598407345,12.587278912077839,11.491920374707261,13.247658079625293,13.179508196721311,13.371077283372365,12.461241217798595,
Tmin Hill Premonsoon,13.73641804105372,13.313789903318076,14.010158602321019,13.437548447422905,13.627897726603193,11.982395294567942,13.802590313893429,13.889657784441695,13.697734434887685,12.998052935708836,14.037578798283754,13.103942163287295,13.597495831132568,12.819916599664923,13.93454341567817,13.298614063828047,13.072727979291395,13.48602294802223,13.456544085632558,13.031747578478805,12.113196347559114,11.896864178743638,13.905629814709524,13.543890901732203,11.902509490856412,12.510638139677091,13.430843578277214,13.137359311966511,12.372899254614797,13.358242208243825,13.58700597100564,12.35414015041928,13.289588571014988,13.780703874471257,13.71396803355226,12.204991253214558,13.249043755544987,14.401134227347024,13.072017344487701,12.652996846135101,13.058287779379278,13.052887966150553,14.153553793225653,12.933712895960257,13.117208944257877,13.588167798620715,13.33139344337406,13.584878075465499,15.342823187140066,13.210653685942097,13.065327342480241,13.73221609628423,13.731323571494633,13.873458678105731,13.95952426692165,13.831274575306471,13.346324369598868,13.42138562889729,13.082968161940176,13.703900976010999,15.286515681489531,
Tmin Hill Winter,7.997792988912959,8.349690744722917,8.254919485829959,8.450816377499303,7.939294492765246,6.904225685914786,7.162613944462805,7.452849672488761,7.197018560508414,6.865969764273779,7.5685040552783045,8.193773527504872,6.86844819954748,6.212092928486394,7.253199207284203,7.554818298308271,6.351526980522138,6.721451369294267,6.718463529097468,7.482575851417432,5.289489280167085,4.516904466845088,5.549940804612394,6.181629254779806,5.979708716077495,7.092607178092851,7.654034201937077,6.174698713422445,6.576436948089753,6.7081166032445525,5.787207229316422,6.582473182371332,6.510399085164426,5.3944466937748405,6.452089785392553,5.318500509061374,6.184594192964228,6.9996480318918515,5.652022332623517,6.068351506960836,6.219832597744361,6.141262927557531,6.117671023143522,6.419151031085288,7.001566096073517,6.228007415057847,5.850894236191096,7.694410018352485,7.0522558082727995,5.808423112139028,5.627446040816327,5.725778208970342,6.010953301106934,6.9385942822060604,6.595898341291375,7.193526583624912,6.6300781591036415,6.233672777438694,6.144662480376766,7.016111111111111,6.297380952380952,7.675115207373272
Tmin Hill annual,13.65737621202452,13.572814047251015,14.022236535272675,13.450424021141805,13.043498260899261,12.23963850371286,13.267204945286704,13.331863534226173,13.104140454477998,12.900948109358199,13.378982226680913,13.247742818331592,13.263926685282149,12.83857250573508,13.522626024347653,13.556192741070257,13.033667506611685,13.123042926218522,12.840144340866654,12.745545420522928,11.914563961414947,11.841178394318513,12.329308328739344,12.5596123650983,12.142510228196958,12.856209963281914,13.05861474211282,12.32602274861856,12.585316557078484,12.68934318358127,12.53231622945698,12.583539749340702,12.466828934929872,12.725094211103354,12.7860202240295,11.646471780008303,13.209263252555406,13.164858529932847,12.601381101307489,12.179133022903217,12.370903029414478,12.695234111056163,12.483743513334101,12.4663719155307,12.614500507635878,12.99110913565064,12.565777687413084,13.13254154059449,13.654119502290628,12.421047934774464,12.143294605539452,12.428504961692093,12.842313020406257,13.178794086900735,12.804398381976753,13.18739146112342,12.714261444942368,13.06665483563918,13.022289803144785,13.401104738574125,13.395798514439518,7.675115207373272
Tmin Koshi Basin Monsoon,18.921794015326842,18.602099808974895,18.984262916333456,18.174555704115207,18.106113794695755,18.48739827896183,18.830202840356627,18.787450834366535,18.591456006060703,18.463504826255473,18.561684401375242,18.6147664318138,18.247706088521475,18.699457769265067,18.861109956107644,19.245564943242037,19.09934153927019,18.57799992609133,18.512400743990632,17.810305615308316,17.613653181363244,17.42547430549748,17.149019902747124,17.487657450861512,17.432222643344755,17.224001072905214,16.989483360077408,16.040393446860925,18.01664531277451,17.237266277973298,17.70977870418738,17.41186184759999,17.443754335931423,17.62239832362359,17.24101900736394,17.081268730983272,17.83764704603588,17.387963684210288,17.941944601257376,16.73837718718098,17.093133342927512,17.840690045036116,17.267685744266778,17.43753490042872,17.458945273326762,17.550867505613702,17.05031191706698,17.42428500016798,16.449581279885386,16.632915264989833,16.290140163412822,16.21795732574104,17.120463785703866,16.69783178667344,17.753674114310016,17.69941032542267,17.71427403735506,17.97437124356291,18.129592566199456,17.829196862923034,18.097968955969105,
Tmin Koshi Basin Postmonsoon,11.45444561332676,11.685851729214841,12.465407031884629,11.423863065420928,9.74654655132454,9.27583475880636,10.892515156959613,11.334003207980254,10.422092014050346,11.080983051666543,10.864863665120177,10.758497359175644,11.900715524127415,11.243504021415276,11.76742257814696,11.914371283039072,11.375658325084022,11.543046266054974,10.505042022771354,9.293100758634292,9.280071244014014,9.847562790082794,9.260980856597559,9.729440048003804,10.21923011026705,11.277071416244477,10.215401312128517,10.314536596249969,10.76205312461735,10.57417953349175,10.735199741554228,10.816463196834619,9.73444383822507,10.599238758230003,10.25019897988862,8.848323695491187,12.116051509413355,10.536537651009402,10.765759109902177,10.298063820229261,10.83729780556055,11.30865767741797,9.786687378824109,9.98434909472698,10.224206189112872,11.149969738555649,9.605611837555404,10.294903711946876,10.528106150421351,10.359314192233779,8.580905630281556,9.297851281947349,9.956325159577004,10.621635645162634,10.920769795755671,11.158070498809645,10.087293311421176,11.955117714354738,11.827141448585493,12.111147764767656,11.115300831204241,
Tmin Koshi Basin Premonsoon,12.380269571460172,11.996061266910754,12.686432957977553,12.105166432848424,12.458404787573118,10.459753569121064,12.531541392417129,12.768507810101807,12.522830432887964,11.777344862534596,12.660656094498856,11.666071731131144,12.155513929130512,11.20907506561785,12.830176317366863,12.075831222643565,12.040314820142466,12.486481104615887,12.36162095458189,11.89344000195663,10.405290693459953,10.08594787047372,12.328019204872273,11.824542723896077,10.359220142878158,10.641550045510806,11.389602244039882,10.44406712488504,9.952153363086955,11.597128986980573,12.001699352141504,11.17078740769507,11.536889011909121,11.833611244580819,11.807488224730006,10.564979890604771,11.47682475908556,12.44667783265892,11.868027764390686,10.860006443512853,11.328651772691611,11.80958661627983,12.295960129882909,11.371812367148504,11.516778208837707,12.053131399440742,11.645350334512576,11.741320732044377,13.000548176863273,11.101500102666025,10.88613624208065,11.228073207772493,11.518178735219312,11.848994043147254,12.258641685170447,11.951574391547563,11.950338128620272,11.741018583667174,11.60607445047156,12.467218975212969,13.933994976751535,
Tmin Koshi Basin Winter,7.020618439281253,7.2534454122428285,7.207469917270098,7.387734475312726,7.013234619997104,5.769913392570091,6.387739813893525,6.761495631819946,6.353626959921231,6.0177931960327005,6.605420205574265,6.945696758595711,5.827961072357839,5.012999618729024,6.154096914650759,6.647791594062433,5.270589503738735,6.012773768897562,5.916271183431985,7.106242685740796,3.35465697553751,2.6349533076003455,3.510226912865524,3.8823770522552095,4.216641115979854,4.660557063719155,5.022097591875623,3.627400281390142,3.604028568158538,5.520455872933139,4.03421084812278,5.712368448425026,4.5204859222722265,3.775382135351105,4.6666333461371705,3.408561905492114,4.277592792268125,4.983559574169119,4.458851855887481,3.983090084154386,4.5100827308939015,5.353508760318523,5.095947383958567,5.299760452409508,5.158517142255638,4.616546216682312,3.6696365851664057,5.356864902032734,5.009940694888334,3.4567844341897542,3.235160851143567,3.7391126716064185,4.388995087335594,4.572342238372949,4.374698355464356,5.725629499796878,5.007697186077349,4.52500132860917,4.475766665801478,5.94617785859649,5.8040539467335,6.027439073189425
Tmin Koshi Basin annual,12.444281909848756,12.384364554335829,12.835893205866432,12.272829919424321,11.831074938397629,10.998224999864837,12.160499800906724,12.412864371067135,11.972501353230061,11.834906484122328,12.173156091642134,11.996258070179072,12.032974153534312,11.541259118756804,12.403201441568056,12.470889760746777,11.946476047058853,12.155075266414936,11.823833726193964,11.525772265410009,10.163418023593682,9.998484568413584,10.56206171927062,10.73100431875415,10.556828503117455,10.950794899594914,10.904146127030357,10.106599362346518,10.58372009215934,11.232257667844689,11.120222161501474,11.277870225138676,10.80889327708446,10.95765761544638,10.991334889529934,9.975783555642835,11.42702902670073,11.338684685511932,11.258645832859429,10.469884383769369,10.942291413018392,11.57811077476311,11.111570159233091,11.023364203678428,11.089611703383245,11.3426287150731,10.492727668575341,11.204343586547992,11.247044075514586,10.387628498519849,9.748085721729648,10.120748621766825,10.745990691958943,10.935200928339068,11.326945987675122,11.63367117889419,11.189900665868466,11.548877217548497,11.509643782764497,12.088435365375037,12.237829677664596,6.027439073189425
Tmin Middle Mountain Monsoon,13.122498729867702,12.785962475481737,13.15533632233247,12.361688343543284,12.309642362611447,12.673402031650848,13.020751428242736,12.911547809071859,12.778490962447101,12.613319206442336,12.737635200330745,12.803634696232384,12.436398171062903,12.857616085742018,12.996772244766628,13.4114486162784,13.24568362607338,12.717406195712641,12.712751320448662,12.301200429582153,12.307557417888985,11.939526005312974,12.048373134183821,12.553834982918362,12.355906348044291,11.960159436388102,11.787190593816508,11.025845263033267,12.397004201401417,11.864447385386281,11.872291132561596,11.88213404094831,12.046958699190787,12.236818354570294,11.823612827267498,11.601609145495072,12.393769990136482,11.951833429562232,12.226522995105498,11.155501868598845,11.627245767583078,12.049116943830889,11.729191553010693,11.913747721318014,11.858251490077654,12.096799952569002,11.629101880698734,12.496646653399123,9.082846531764938,11.103140147999353,8.424520497029324,8.831557377049181,11.979061420537567,9.429098360655736,12.30941596672615,12.189956281276963,12.35948707362616,13.484016393442623,13.229426978918609,12.503688524590164,13.926933458007664,
Tmin Middle Mountain Postmonsoon,5.696917007765315,5.897721886971527,6.699165477135462,5.625869026315789,4.048422815875755,3.477325122864538,5.108571796404947,5.479551343235136,4.675376093594642,5.288640340178314,5.122624097929249,4.9601122160483175,6.134628438062369,5.49153300896709,6.010129714828054,6.110226474201897,5.597411438884095,5.752738842277825,4.654975059188955,3.96127979119931,3.7423736741032907,4.920225717235712,4.443342518694276,4.83772670621636,5.373526855491187,5.59274080725379,4.931599404793404,4.705690756514236,4.99728072344454,4.783637565532684,4.960544943941137,5.396175127808718,3.9677334884304654,5.1830517412999715,4.906801708212409,3.376915445642796,6.648788297262531,5.117063241268597,5.338915245744765,4.747200267328157,4.780043285421079,5.521802556639736,3.9894307763746175,4.507902564567155,4.533146377598243,5.796527242478833,2.710579336234541,5.663931436529335,4.409269484848905,6.117485110811171,2.1766122470658025,2.65327868852459,4.282786885245901,5.4893442622950825,6.06926767945852,6.323341137019108,6.049180327868853,8.536065573770493,8.737907484291734,9.354918032786886,7.501639344262295,
Tmin Middle Mountain Premonsoon,6.627433872234934,6.233055611842104,6.9250147461861165,6.346039613176964,6.65616027143402,4.750989614092296,6.75617934221968,6.953466626838836,6.722018256946714,5.988657293668954,6.9133194572654455,5.934868316113653,6.42539884436635,5.5236581187479565,7.010692608096328,6.2876928570747515,6.201784479917184,6.63924953375286,6.539637371624714,6.082940536918383,5.004316728527841,4.820699016416721,8.292251650988884,7.251079317301405,5.124802681118558,5.33576147696415,6.181609653661327,5.728516991863718,5.061279825333715,6.1884928052468124,6.4589566440567,5.3722116631220675,6.1221879341931915,6.534256402390611,6.481451974152278,5.1130454732074755,6.082591196388948,7.13214389686915,6.074914712063427,5.506201162565009,5.890934912506068,6.026879620657375,6.909662985333888,5.818949899382845,5.993934016729076,6.466240636221617,6.609549111459315,6.766474586229501,7.967981389347349,6.020890062565201,6.896890879963656,5.359782608695652,6.781121575231216,6.649905284533304,6.554347826086956,6.336413043478261,7.313586956521739,6.974439024171041,7.466295585597827,9.169021739130434,10.504297032810607,
Tmin Middle Mountain Winter,1.167466114183764,1.431811823781676,1.3729198030653553,1.557322331773879,1.1465519392592591,-0.041643647426900854,0.481037377867746,0.8326849367028679,0.46506150125313245,0.13049434644945662,0.7485379893194521,1.1642538444834303,-0.008432041033138816,-0.7814095051587306,0.33321958034784727,0.7760707216569197,-0.5550961641715404,0.08854872194374813,0.01680003963755541,1.0940441119493178,-1.6859048104093568,-2.3466662210672515,-0.7431410249166874,-0.4728195374436091,-0.49127200787245895,0.09761554819966582,0.3910372831148383,-1.002561512962963,-0.7320108495150333,-0.13042007341966022,-1.1615455369674186,-0.1691258867068343,-0.5367003392238171,-1.5029515249512668,-0.5338981147624304,-1.6518362223344556,-0.8248527485539606,-0.07040131566188186,-1.1397074055558476,-1.0027741074127237,-0.7328359078947367,-0.57327910861244,-0.6508043519831045,-0.3916444442849547,-0.021213108187134372,-0.7105527800992378,-2.3370066879385964,-0.6361579770656608,0.09639822160409044,-1.9862070764601247,-2.350898211989249,-1.5762999608574129,-0.23656705751633986,0.5127777777777778,-1.2472527472527473,0.8998149343079922,0.5405555555555556,0.0677777777777778,0.24750133501173757,3.554444444444444,4.7988888888888885,2.0483870967741935
